"","Species","Region","Time","Value","Metric","Description","Units","AssessmentYear","max_year","facet","Var","Val","missing","n_data_points","pval","slope","sig"
"1","Yellowtail flounder","Georges Bank",1999,1818,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",0.953180798659644,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"2","Yellowtail flounder","Georges Bank",2000,3373,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",1.71863848483189,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"3","Yellowtail flounder","Georges Bank",2001,3613,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",2.009948965157,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"4","Yellowtail flounder","Georges Bank",2002,2476,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",1.86712329301817,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"5","Yellowtail flounder","Georges Bank",2003,3236,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",2.21907131819378,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"6","Yellowtail flounder","Georges Bank",2004,5837,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",1.58523211889477,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"7","Yellowtail flounder","Georges Bank",2005,3161,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",1.83781990475627,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"8","Yellowtail flounder","Georges Bank",2006,1196,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",2.27366077349293,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"9","Yellowtail flounder","Georges Bank",2007,1058,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",0.801855719503973,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"10","Yellowtail flounder","Georges Bank",2008,937,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",0.781633876982596,FALSE,19,0.778457832095212,-239.860872254701,FALSE
"11","Yellowtail flounder","Georges Bank",2009,959,"Catch","Estimated Landings - US","Metric Tons",2019,2019,"Catch
Estimated Landings - US
Metric Tons","Ich_Shannon-Wiener_Diversity_index
Unitless",2.03189819099219,FALSE,19,0.778457832095212,-239.860872254701,FALSE
